#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 06 22 06 50  61  4.7  5.4  0.89  6.25  4.01 125 1016.5  28.3  28.9  24.9 99.0 99.00
2008 06 22 07 50  34  5.4  5.9  0.89  5.00  4.25 122 1015.7  28.3  28.9  24.6 99.0 99.00
2008 06 22 08 50  64  5.3  6.2  0.88  5.56  4.30 125 1015.7  28.2  28.9  24.7 99.0 99.00
2008 06 22 09 50  62  5.7  7.0  0.87  4.55  4.39 999 1015.9  28.4  28.9  24.2 99.0 99.00
2008 06 22 10 50  63  5.3  5.8  0.85  5.88  4.43 120 1016.4  28.4  28.8  24.2 99.0 99.00
2008 06 22 11 50  64  5.2  6.1  0.85  5.88  4.47 131 1016.5  28.3  28.8  24.4 99.0 99.00
2008 06 22 12 50  74  5.6  6.3  0.85  5.26  4.47 127 1017.2  28.4  28.8  24.8 99.0 99.00
2008 06 22 13 50  73  5.3  6.9  0.90  5.56  4.47 129 1017.3  28.4  28.8  24.9 99.0 99.00
2008 06 22 14 50  69  6.1  7.0  0.84  5.00  4.44 113 1017.1  28.5  28.9  24.6 99.0 99.00
2008 06 22 15 50  77  7.3  8.6  0.83  5.26  4.31 114 1017.0  28.6  28.9  24.8 99.0 99.00
2008 06 22 16 50  93  7.0  8.9  0.84  5.88  4.26 119 1016.6  28.7  28.9  25.0 99.0 99.00
2008 06 22 17 50  91  6.5  7.5  0.93  5.56  4.19 120 1015.8  28.6  29.0  25.6 99.0 99.00
2008 06 22 18 50  96  6.1  7.3  0.88  5.26  4.19 116 1015.5  28.6  29.1  25.5 99.0 99.00
2008 06 22 19 50 110  5.2  6.0  0.88  5.56  4.39 118 1015.0  28.7  29.2  25.3 99.0 99.00
2008 06 22 20 50 101  4.2  4.8  0.86  5.26  4.31 115 1014.7  28.8  29.3  25.3 99.0 99.00
2008 06 22 21 50 101  3.9  4.5  0.85  5.56  4.55 117 1014.9  28.9  29.3  24.9 99.0 99.00
2008 06 22 22 50  94  3.8  4.5  0.81  6.25  4.50 118 1015.0  28.8  29.3  25.1 99.0 99.00
2008 06 22 23 50 104  4.8  5.6  0.80  5.88  4.52 117 1015.3  28.8  29.2  25.3 99.0 99.00
2008 06 23 00 50 108  4.5  5.5  0.82  6.25  4.60 113 1015.9  28.7  29.1  25.5 99.0 99.00
2008 06 23 01 50 106  6.1  7.2  0.86  5.26  4.63 103 1016.5  28.8  29.0  24.7 99.0 99.00
2008 06 23 02 50 107  5.4  6.1  0.88  4.76  4.50 999 1016.8  28.8  29.0  24.3 99.0 99.00
2008 06 23 03 50 103  5.6  6.6  0.83  4.76  4.62 999 1017.7  28.7  28.9  24.5 99.0 99.00
2008 06 23 04 50  97  6.2  7.3  0.77  4.17  4.40 999 1018.0  28.7  28.9  24.1 99.0 99.00
2008 06 23 05 50  94  6.2  7.0  0.77  4.55  4.49 999 1017.6  28.6  28.8  24.1 99.0 99.00
2008 06 23 06 50  91  5.8  6.6  0.88  8.33  4.78 118 1016.5  28.4  28.9  23.9 99.0 99.00
2008 06 23 07 50  80  7.0  8.6  0.79  8.33  4.64 119 1016.4  28.3  28.8  24.5 99.0 99.00
2008 06 23 08 50  82  6.6  7.6  0.88  8.33  4.68 119 1016.3  28.3  28.8  24.2 99.0 99.00
2008 06 23 09 50  85  6.5  8.2  0.88  7.69  4.78 126 1015.9  28.3  28.8  24.1 99.0 99.00
2008 06 23 10 50  82  7.4  8.5  0.97  8.33  4.77 111 1016.3  28.3  28.8  24.1 99.0 99.00
2008 06 23 11 50  87  6.4  7.3  1.02  7.69  4.85 112 1016.6  28.3  28.8  24.5 99.0 99.00
2008 06 23 12 50  91  5.5  6.4  1.07  6.67  5.04 119 1016.8  28.5  28.8  24.6 99.0 99.00
2008 06 23 13 50  97  5.7  6.4  1.05  7.14  5.15 120 1017.0  28.6  28.8  24.7 99.0 99.00
2008 06 23 14 50  98  4.9  5.5  1.13  7.14  5.22 118 1017.4  28.7  28.9  25.1 99.0 99.00
2008 06 23 15 50  98  4.7  5.7  1.13  5.88  5.17 125 1017.5  28.7  29.0  25.0 99.0 99.00
2008 06 23 16 50  83  4.5  5.2  1.10  6.25  5.26 128 1017.4  28.7  29.1  25.1 99.0 99.00
2008 06 23 17 50  76  5.4  6.4  1.14  6.67  5.27 129 1017.2  28.7  29.2  24.9 99.0 99.00
2008 06 23 18 50  71  5.9  7.0  1.13  7.14  5.28 119 1017.0  28.8  29.3  25.0 99.0 99.00
2008 06 23 19 50  66  6.0  7.0  1.14  6.25  5.21 121 1016.8  28.9  29.4  24.8 99.0 99.00
2008 06 23 20 50  65  6.2  6.9  1.07  7.14  5.19 121 1016.7  28.9  29.3  25.1 99.0 99.00
2008 06 23 21 50  51  6.3  7.3  1.10  5.56  5.01 127 1016.4  29.0  29.3  24.8 99.0 99.00
2008 06 23 22 50  41  5.8  6.7  1.07  6.25  4.87 123 1016.5  29.0  29.2  25.3 99.0 99.00
2008 06 23 23 50  45  6.7  7.6  1.07  7.14  4.92 128 1017.1  28.9  29.2  25.5 99.0 99.00
2008 06 24 00 50  46  7.6  9.1  1.04  7.69  4.81 110 1017.2  28.8  29.1  25.7 99.0 99.00
2008 06 24 01 50  53  8.4  9.7  1.00  9.09  4.71 116 1017.8  28.9  29.1  25.6 99.0 99.00
2008 06 24 02 50  72  8.9 10.1  1.07  8.33  4.70 110 1018.0  28.9  29.1  25.1 99.0 99.00
2008 06 24 03 50  73  9.2 10.4  1.09  6.67  4.60 131 1018.8  28.8  29.0  24.4 99.0 99.00
2008 06 24 04 50  76  8.3  9.6  1.22  4.35  4.76 999 1018.6  28.8  29.0  24.4 99.0 99.00
2008 06 24 05 50  76  8.4  9.7  1.27  5.00  4.78  96 1018.4  28.7  28.9  24.8 99.0 99.00
2008 06 24 06 50  80  7.6  8.8  1.23  5.00  4.84  98 1017.7  28.6  28.9  25.1 99.0 99.00
2008 06 24 07 50  75  7.3  8.6  1.24  5.56  5.02 100 1017.4  28.5  28.9  25.4 99.0 99.00
2008 06 24 08 50  70  8.6 10.1  1.25  5.56  4.94  94 1017.4  28.5  28.9  25.4 99.0 99.00
2008 06 24 09 50  77  7.7  8.5  1.27  5.26  5.00 101 1017.2  28.4  28.9  25.3 99.0 99.00
2008 06 24 10 50  82  7.9  9.1  1.24  5.56  4.91  96 1017.2  28.3  28.9  25.3 99.0 99.00
2008 06 24 11 50  94  8.0  9.2  1.17  5.56  4.89 103 1017.9  28.6  28.9  25.0 99.0 99.00
2008 06 24 12 50  94  7.8  9.0  1.23  9.09  4.96 110 1018.3  28.7  28.9  24.8 99.0 99.00
2008 06 24 13 50 103  8.0  9.2  1.20  5.26  4.94  84 1018.3  28.6  28.9  24.9 99.0 99.00
2008 06 24 14 50 110  7.2  8.4  1.25  5.00  4.86  94 1018.8  28.5  28.9  24.9 99.0 99.00
2008 06 24 15 50  97  7.4  8.5  1.21  5.26  5.10  93 1018.8  28.7  29.0  25.1 99.0 99.00
2008 06 24 16 50 101  7.0  8.3  1.26  5.26  4.88  83 1019.1  28.8  29.0  24.6 99.0 99.00
2008 06 24 17 50 101  6.2  7.4  1.21  5.56  4.95  87 1018.8  28.8  29.1  24.6 99.0 99.00
2008 06 24 18 50  96  5.3  6.2  1.23  4.76  4.99 999 1018.4  28.8  29.2  25.3 99.0 99.00
2008 06 24 19 50  99  5.0  5.7  1.23  5.56  5.10  93 1017.9  29.0  29.3  24.6 99.0 99.00
2008 06 24 20 50  88  6.6  7.4  1.13  6.25  5.04  95 1017.5  29.1  29.4  24.4 99.0 99.00
2008 06 24 21 50  74  6.8  8.0  1.20  6.25  5.02 111 1017.7  29.0  29.3  25.0 99.0 99.00
2008 06 24 22 50  71  7.0  8.3  1.10  5.56  5.09  91 1017.3  29.0  29.2  24.7 99.0 99.00
2008 06 24 23 50  71  7.3  8.4  1.19  6.25  5.10 102 1017.7  28.8  29.1  25.1 99.0 99.00
2008 06 25 00 50  78  6.4  7.8  1.20  5.56  5.15 104 1018.0  28.8  29.0  24.6 99.0 99.00
2008 06 25 01 50  71  6.5  7.5  1.20  5.56  5.20  95 1018.6  28.8  29.0  24.8 99.0 99.00
2008 06 25 02 50  72  5.9  6.8  1.14  5.00  5.09 100 1019.1  28.8  29.0  25.2 99.0 99.00
2008 06 25 03 50  67  7.3  8.5  1.10  6.67  4.98 105 1019.1  28.8  28.9  25.1 99.0 99.00
2008 06 25 04 50  70  8.2  9.3  1.12  5.88  4.95 111 1019.2  28.8  28.9  24.9 99.0 99.00
2008 06 25 05 50  75  8.3  9.7  1.23  6.25  5.08 121 1018.9  28.7  28.9  24.9 99.0 99.00
2008 06 25 06 50  72  6.4  7.7  1.26  6.25  5.03 110 1017.8  28.5  28.9  24.9 99.0 99.00
2008 06 25 07 50  59  5.8  6.9  1.24  5.26  5.19  96 1017.3  28.5  28.9  25.0 99.0 99.00
2008 06 25 08 50  58  8.3  9.7  1.14  6.25  5.07 112 1017.0  28.7  28.9  25.0 99.0 99.00
2008 06 25 09 50  83  6.6  8.3  1.28  6.25  5.23 119 1017.2  28.6  28.9  25.3 99.0 99.00
2008 06 25 10 50 101  6.0  7.3  1.34  5.56  5.39  99 1017.8  28.6  28.9  25.0 99.0 99.00
2008 06 25 11 50  82  8.5 10.2  1.28  5.56  5.18 104 1018.1  28.4  29.0  25.5 99.0 99.00
2008 06 25 12 50  80  9.6 11.5  1.36  5.88  5.05 103 1018.4  28.5  29.0  23.5 99.0 99.00
2008 06 25 13 50  72  9.3 10.6  1.48  5.88  4.94 105 1018.1  28.6  29.0  24.0 99.0 99.00
2008 06 25 14 50  86  8.7  9.9  1.50  5.56  4.98  84 1018.5  28.5  29.0  24.2 99.0 99.00
2008 06 25 15 50  98  8.2  9.2  1.45  6.25  5.01 105 1018.3  28.6  29.0  24.9 99.0 99.00
2008 06 25 16 50  99  7.7  9.2  1.48  6.25  5.03  91 1018.3  28.6  29.1  25.4 99.0 99.00
2008 06 25 17 50  98  7.1  8.0  1.40  5.56  4.95  89 1018.4  28.8  29.1  25.4 99.0 99.00
2008 06 25 18 50  99  6.9  8.4  1.36  6.67  4.95  94 1017.7  28.9  29.2  25.5 99.0 99.00
2008 06 25 19 50  98  7.3  8.5  1.40  6.25  5.06  94 1017.2  28.9  29.2  25.1 99.0 99.00
2008 06 25 20 50  94  6.9  8.1  1.36  5.88  5.03 106 1016.7  28.8  29.2  25.4 99.0 99.00
2008 06 25 21 50  92  7.0  8.3  1.34  5.88  5.03 100 1016.4  28.8  29.2  25.5 99.0 99.00
2008 06 25 22 50  95  6.5  7.8  1.27  5.88  4.99 105 1016.3  28.9  29.2  25.4 99.0 99.00
2008 06 25 23 50  86  6.0  7.0  1.33  6.25  5.19  89 1016.5  28.7  29.1  24.9 99.0 99.00
2008 06 26 00 50  81  6.9  7.9  1.26  6.25  5.09 102 1017.2  28.8  29.1  25.6 99.0 99.00
2008 06 26 01 50 115  4.4  7.0  1.31  6.25  5.11  99 1017.6  27.6  29.1  24.2 99.0 99.00
2008 06 26 02 50  90  7.7  8.9  1.32  5.88  5.00 108 1018.0  28.9  29.0  24.9 99.0 99.00
2008 06 26 03 50  92  7.8  8.9  1.25  5.88  4.94  95 1018.1  28.8  29.0  25.3 99.0 99.00
2008 06 26 04 50 102  8.1  9.4  1.28  5.88  4.97  92 1018.2  28.5  29.0  24.1 99.0 99.00
2008 06 26 05 50  90  9.3 12.8  1.36  5.56  5.09 103 1018.1  27.9  29.0  23.6 99.0 99.00
2008 06 26 06 50  78  4.2  4.9  1.28  5.88  5.10 105 1017.1  27.9  28.9  21.7 99.0 99.00
2008 06 26 07 50  47  1.1  1.5  1.21  5.88  5.22 106 1016.5  27.9  28.9  22.4 99.0 99.00
2008 06 26 08 50  65  4.8  5.6  1.17  8.33  5.43 112 1016.2  28.2  28.9  25.1 99.0 99.00
2008 06 26 09 50  71  5.3  5.9  1.32  5.56  5.64 106 1016.0  28.4  28.9  24.9 99.0 99.00
2008 06 26 10 50  75  5.9  7.2  1.28  7.14  5.57 115 1016.0  28.6  28.9  24.8 99.0 99.00
2008 06 26 11 50  64  5.3  6.8  1.23  7.69  5.43 108 1016.6  28.4  28.9  24.6 99.0 99.00
2008 06 26 12 50  87  6.8  7.9  1.27  8.33  5.43 112 1017.4  28.8  28.9  25.1 99.0 99.00
2008 06 26 13 50  89  6.7  8.0  1.32  8.33  5.29 114 1017.8  28.8  28.9  25.3 99.0 99.00
2008 06 26 14 50 100  6.6  7.7  1.31  8.33  5.43 104 1017.7  28.8  29.0  25.3 99.0 99.00
2008 06 26 15 50 108  5.8  7.0  1.22  7.69  5.21 108 1017.6  28.8  29.0  25.2 99.0 99.00
2008 06 26 16 50 106  4.7  5.3  1.35  6.25  5.33 116 1017.9  29.1  29.0  24.5 99.0 99.00
2008 06 26 17 50  97  3.9  4.4  1.26  6.25  5.40 120 1017.5  29.0  29.1  25.2 99.0 99.00
2008 06 26 18 50  65  9.3 12.3  1.27  7.14  5.43 111 1017.2  27.6  29.1  23.6 99.0 99.00
2008 06 26 19 50  51  3.3  4.0  1.21  8.33  5.31 115 1016.3  27.9  29.1  24.1 99.0 99.00
2008 06 26 20 50  80  7.4  9.0  1.23  7.14  5.30 118 1015.9  28.8  29.1  25.4 99.0 99.00
2008 06 26 21 50  79  8.2  9.6  1.22  6.67  5.04 106 1015.5  28.7  29.1  25.2 99.0 99.00
2008 06 26 22 50  75  8.6 10.0  1.26  6.67  4.85 111 1015.2  28.8  29.1  25.5 99.0 99.00
2008 06 26 23 50  75  8.2  9.6  1.31  6.67  4.76 120 1015.4  28.8  29.0  25.6 99.0 99.00
2008 06 27 00 50  77  8.6 10.6  1.36  9.09  4.82 110 1015.5  28.8  28.9  25.7 99.0 99.00
2008 06 27 01 50  84  8.7 10.4  1.40  6.25  4.77 121 1015.7  28.8  28.9  25.6 99.0 99.00
2008 06 27 02 50  85  8.9 10.6  1.32  7.69  4.61 112 1015.9  28.8  28.9  25.7 99.0 99.00
2008 06 27 03 50  88  8.5  9.9  1.38  6.25  4.53 119 1016.4  28.8  28.8  25.6 99.0 99.00
2008 06 27 04 50  89  9.0 10.5  1.42  8.33  4.68 117 1016.4  28.8  28.8  25.6 99.0 99.00
2008 06 27 05 50  90  8.7  9.9  1.43  7.14  4.64 111 1016.1  28.7  28.8  25.6 99.0 99.00
2008 06 27 06 50  82  6.4  7.4  1.46  5.00  4.59 103 1015.3  28.6  28.8  25.7 99.0 99.00
2008 06 27 07 50  77  6.7  8.0  1.46  6.67  5.01 117 1014.6  28.7  28.8  25.5 99.0 99.00
2008 06 27 08 50  82  8.3  9.6  1.41  6.25  4.90 116 1014.5  28.8  28.8  25.1 99.0 99.00
2008 06 27 09 50  87  8.3 10.0  1.51  7.69  4.98 108 1014.6  28.7  28.8  24.9 99.0 99.00
2008 06 27 10 50  88  7.1  8.5  1.50  7.14  5.03 117 1015.0  28.5  28.8  25.1 99.0 99.00
2008 06 27 11 50  92  8.3  9.6  1.37  5.88  5.00 114 1015.6  28.6  28.8  25.2 99.0 99.00
2008 06 27 12 50  95  8.0  9.1  1.47  5.26  4.98  99 1016.5  28.8  28.8  25.4 99.0 99.00
2008 06 27 13 50 101  8.8 10.1  1.42  5.26  4.95 100 1016.6  28.9  28.8  25.1 99.0 99.00
2008 06 27 14 50  97  7.7  8.9  1.42  5.56  4.96 109 1017.0  28.9  28.9  25.1 99.0 99.00
2008 06 27 15 50 100  7.3  8.4  1.45  9.09  5.08 117 1016.8  29.0  28.9  25.2 99.0 99.00
2008 06 27 16 50 103  6.9  8.0  1.47  8.33  5.07 114 1016.7  29.0  29.0  25.4 99.0 99.00
2008 06 27 17 50 110  5.2  6.6  1.32  5.26  5.05  96 1016.5  29.0  29.0  25.3 99.0 99.00
2008 06 27 18 50  99  5.9  6.7  1.31  5.88  5.21 113 1016.1  29.0  29.1  25.7 99.0 99.00
2008 06 27 19 50  94  5.7  7.1  1.37  6.25  5.43 125 1015.7  29.0  29.1  25.7 99.0 99.00
2008 06 27 20 50  88  5.9  6.5  1.34  9.09  5.47 103 1015.2  29.0  29.1  25.5 99.0 99.00
2008 06 27 21 50  89  6.1  7.0  1.20  6.25  5.36 118 1015.1  29.0  29.1  26.0 99.0 99.00
2008 06 27 22 50  92  6.2  7.0  1.31  8.33  5.49 119 1015.4  29.0  29.1  25.6 99.0 99.00
2008 06 27 23 50  88  6.3  7.4  1.28  5.88  5.28 108 1015.9  29.0  29.0  25.7 99.0 99.00
2008 06 28 00 50  82  6.9  8.5  1.25  9.09  5.25 103 1016.3  28.9  29.0  25.9 99.0 99.00
2008 06 28 01 50  86  8.4 10.1  1.33  9.09  5.28 104 1017.0  28.9  28.9  26.0 99.0 99.00
2008 06 28 02 50  83  8.0  9.5  1.39  5.56  5.16 111 1017.1  28.9  28.9  25.8 99.0 99.00
2008 06 28 03 50  81  8.3  9.9  1.39  5.56  4.97  97 1017.2  28.8  28.9  25.9 99.0 99.00
2008 06 28 04 50  84  8.9 10.4  1.45  5.88  4.98  93 1017.2  28.7  28.9  25.8 99.0 99.00
2008 06 28 05 50  86  7.9  9.3  1.46  6.25  4.98 103 1017.0  28.7  28.9  25.7 99.0 99.00
2008 06 28 06 50  85  8.5  9.8  1.54  5.26  5.06  90 1016.4  28.6  28.9  25.6 99.0 99.00
2008 06 28 07 50  81  8.0  9.2  1.51  6.25  5.09  97 1015.7  28.5  28.9  25.6 99.0 99.00
2008 06 28 08 50  78  6.5  7.4  1.56  9.09  5.35 115 1015.5  28.4  28.9  25.2 99.0 99.00
2008 06 28 09 50  78  5.6  6.4  1.40  5.88  5.25 100 1015.4  28.3  28.9  25.1 99.0 99.00
2008 06 28 10 50  71  5.5  6.5  1.43  6.67  5.42  95 1015.6  28.3  28.8  25.2 99.0 99.00
2008 06 28 11 50  71  6.8  8.3  1.33  7.69  5.39 115 1016.3  28.5  28.8  25.3 99.0 99.00
2008 06 28 12 50  82  8.5 10.0  1.39  7.14  5.26 112 1016.8  28.9  28.8  24.6 99.0 99.00
2008 06 28 13 50  83  9.1 10.5  1.47  8.33  5.11 109 1017.2  29.0  28.8  24.4 99.0 99.00
2008 06 28 14 50  84  9.3 10.7  1.43  7.14  4.91 123 1017.7  29.0  28.8  24.7 99.0 99.00
2008 06 28 15 50  83  9.1 10.9  1.54  9.09  4.78 117 1017.6  29.0  28.9  25.3 99.0 99.00
2008 06 28 16 50  80  9.0 10.6  1.59  5.88  4.91 101 1017.6  29.0  28.9  25.3 99.0 99.00
2008 06 28 17 50  82  9.6 10.9  1.61  6.25  4.82 105 1017.5  29.0  28.9  25.1 99.0 99.00
2008 06 28 18 50  71  8.4  9.6  1.62  5.00  4.78  86 1016.9  28.8  28.9  25.3 99.0 99.00
2008 06 28 19 50  86  8.1  9.3  1.65  8.33  4.90 108 1016.9  29.0  29.0  24.7 99.0 99.00
2008 06 28 20 50 136  6.0  7.7  1.60  9.09  4.92 113 1016.2  26.8  29.0  23.5 99.0 99.00
2008 06 28 21 50 119  5.0  5.9  1.47  5.56  4.98  97 1016.1  27.8  29.0  24.8 99.0 99.00
2008 06 28 22 50  94  8.3  9.5  1.58  9.09  5.20 108 1015.7  29.0  29.0  25.1 99.0 99.00
2008 06 28 23 50  91  8.1  9.3  1.59  5.88  4.95 104 1015.8  28.9  29.0  24.9 99.0 99.00
2008 06 29 00 50  93  8.2  9.3  1.56  9.09  5.02 114 1016.5  28.8  29.0  24.8 99.0 99.00
2008 06 29 01 50  87  8.7 10.1  1.64  7.69  5.03 115 1016.8  28.8  28.9  24.6 99.0 99.00
2008 06 29 02 50  98  7.4  8.6  1.53  5.88  4.78 102 1017.3  28.7  28.9  24.9 99.0 99.00
2008 06 29 03 50  99  7.5  8.6  1.62  8.33  5.02 122 1017.5  28.6  28.9  25.1 99.0 99.00
2008 06 29 04 50 102  6.6  7.7  1.61  6.25  5.00  97 1017.6  28.7  28.9  25.0 99.0 99.00
2008 06 29 05 50 107  6.5  7.5  1.63  8.33  5.18 109 1017.1  28.6  28.9  24.9 99.0 99.00
2008 06 29 06 50 108  6.9  8.0  1.52  6.25  5.05  98 1016.8  28.6  28.9  24.7 99.0 99.00
2008 06 29 07 50 104  6.7  9.4  1.49  8.33  5.34 115 1016.6  28.2  28.9  24.9 99.0 99.00
2008 06 29 08 50  90  7.6  8.7  1.40  8.33  5.05 108 1016.5  28.5  28.9  24.8 99.0 99.00
2008 06 29 09 50 107  7.5  9.1  1.39  7.14  5.21 114 1016.4  28.5  28.9  24.9 99.0 99.00
2008 06 29 10 50  92  7.0  8.5  1.41  6.67  5.22 112 1016.5  28.5  28.9  25.0 99.0 99.00
2008 06 29 11 50 102  6.1  7.4  1.55  8.33  5.33 120 1017.1  27.4  28.8  23.2 99.0 99.00
2008 06 29 12 50  89  7.1  8.7  1.36  7.69  5.11 122 1017.7  28.4  28.9  25.0 99.0 99.00
2008 06 29 13 50  91  7.8  9.1  1.39  8.33  5.16 118 1018.2  28.7  28.9  24.8 99.0 99.00
2008 06 29 14 50  85  7.7  8.8  1.37  8.33  5.14 117 1018.3  28.8  28.9  25.0 99.0 99.00
2008 06 29 15 50  91  7.2  8.7  1.45  7.14  5.28 114 1018.6  28.9  29.0  25.2 99.0 99.00
2008 06 29 16 50  97  7.5  8.9  1.43  7.69  5.33 115 1018.4  28.9  29.0  25.3 99.0 99.00
2008 06 29 17 50  99  7.4  8.5  1.46  8.33  5.35 114 1018.0  29.0  29.1  25.2 99.0 99.00
2008 06 29 18 50  97  8.5 10.1  1.46  6.67  5.17 115 1017.5  28.9  29.1  25.0 99.0 99.00
2008 06 29 19 50  93  9.0 10.3  1.43  6.67  5.03 114 1017.1  29.1  29.2  24.9 99.0 99.00
2008 06 29 20 50  83  7.5  8.6  1.42  5.88  5.03 120 1016.7  29.0  29.2  25.4 99.0 99.00
2008 06 29 21 50  86  7.7  8.5  1.46  8.33  4.98 116 1016.1  29.0  29.2  25.2 99.0 99.00
2008 06 29 22 50  83  7.9  8.9  1.61  6.67  5.24 119 1016.5  29.0  29.1  25.1 99.0 99.00
2008 06 29 23 50  78  7.1  8.3  1.44  6.25  5.05 122 1016.6  28.9  29.1  25.1 99.0 99.00
2008 06 30 00 50  75  6.7  7.6  1.46  6.67  5.16 113 1016.8  28.8  29.0  25.3 99.0 99.00
2008 06 30 01 50  82  7.0  8.0  1.46  7.69  5.21 113 1017.6  28.8  29.0  25.1 99.0 99.00
2008 06 30 02 50  89  7.3  8.0  1.49  7.69  5.19 117 1018.1  28.8  29.0  25.0 99.0 99.00
2008 06 30 03 50  79  7.7  8.6  1.46  5.88  5.23 117 1018.4  28.8  29.0  24.9 99.0 99.00
2008 06 30 04 50  76  6.8  7.8  1.44  7.14  5.20 124 1018.1  28.6  28.9  25.2 99.0 99.00
2008 06 30 05 50  73  6.7  8.0  1.45  6.67  5.20 128 1018.0  28.5  28.9  25.4 99.0 99.00
2008 06 30 06 50  71  6.7  7.7  1.55  9.09  5.62 122 1017.3  28.4  28.9  25.5 99.0 99.00
2008 06 30 07 50  71  6.0  7.0  1.43  6.67  5.37 129 1016.7  28.3  28.9  25.2 99.0 99.00
2008 06 30 08 50  73  6.4  7.5  1.38  7.69  5.38 123 1016.8  28.3  28.9  25.1 99.0 99.00
2008 06 30 09 50  74  6.4  7.4  1.38  6.67  5.41 126 1016.7  28.4  28.8  24.4 99.0 99.00
2008 06 30 10 50  75  6.3  7.1  1.34  6.67  5.23 127 1016.8  28.4  28.8  24.5 99.0 99.00
2008 06 30 11 50  75  7.1  7.9  1.28  7.69  5.23 117 1017.2  28.4  28.8  24.4 99.0 99.00
2008 06 30 12 50  67  6.3  7.2  1.34  7.14  5.35 128 1017.3  28.5  28.8  24.7 99.0 99.00
2008 06 30 13 50  64  6.3  7.2  1.36  9.09  5.41 114 1017.8  28.6  28.9  24.7 99.0 99.00
2008 06 30 14 50  74  6.3  7.3  1.37  7.14  5.34 118 1018.0  28.6  28.9  25.0 99.0 99.00
2008 06 30 15 50  75  6.3  7.1  1.25  7.14  5.09 121 1017.8  28.7  29.0  24.6 99.0 99.00
2008 06 30 16 50  68  4.7  5.6  1.21  9.09  5.08 119 1017.6  28.8  29.1  24.7 99.0 99.00
2008 06 30 17 50  71  5.2  5.8  1.28  9.09  5.29 118 1017.2  28.7  29.2  24.8 99.0 99.00
2008 06 30 18 50  74  5.7  6.4  1.30  9.09  5.59 118 1016.8  28.8  29.3  25.1 99.0 99.00
2008 06 30 19 50  72  5.2  6.3  1.18  6.67  5.17 123 1016.1  28.9  29.3  24.9 99.0 99.00
2008 06 30 20 50  69  5.3  6.1  1.15  7.14  5.19 125 1015.3  28.9  29.3  25.1 99.0 99.00
2008 06 30 21 50  69  5.0  5.9  1.20  8.33  5.44 110 1015.0  28.9  29.3  25.5 99.0 99.00
2008 06 30 22 50  63  6.0  7.3  1.22  9.09  5.52 120 1014.9  28.9  29.3  25.6 99.0 99.00
2008 06 30 23 50  60  5.7  6.6  1.19  8.33  5.46 123 1015.5  28.8  29.2  25.8 99.0 99.00
2008 07 01 00 50  55  5.7  6.4  1.13  9.09  5.37 114 1016.3  28.8  29.2  25.6 99.0 99.00
2008 07 01 01 50  67  6.3  7.3  1.01  7.69  4.97 115 1017.1  28.8  29.1  25.6 99.0 99.00
2008 07 01 02 50  81  7.0  7.9  1.12  9.09  5.39 119 1017.6  28.7  29.0  25.8 99.0 99.00
2008 07 01 03 50  92  7.1  8.0  1.11  9.09  5.16 120 1017.9  28.8  29.0  25.2 99.0 99.00
2008 07 01 04 50  99  6.5  7.4  1.13  8.33  5.24 115 1017.7  28.8  28.9  25.2 99.0 99.00
2008 07 01 05 50 122  6.6  7.9  1.16  9.09  5.25 112 1017.0  28.4  28.9  25.0 99.0 99.00
2008 07 01 06 50 131  6.1  7.2  1.17  8.33  5.32 114 1015.9  27.9  28.9  24.0 99.0 99.00
2008 07 01 07 50 130  4.4  5.2  1.08  8.33  5.10 118 1015.5  27.6  28.9  23.6 99.0 99.00
2008 07 01 08 50 123  2.1  2.7  1.05  9.09  5.25 118 1015.5  27.9  28.9  24.5 99.0 99.00
2008 07 01 09 50  72  1.4  2.0  1.15  7.14  5.36 121 1015.1  27.9  28.8  24.8 99.0 99.00
2008 07 01 10 50 102  2.2  3.0  1.10  9.09  5.41 113 1014.7  27.9  28.8  24.9 99.0 99.00
2008 07 01 11 50 106  4.1  4.8  1.03  7.69  5.57 118 1015.3  28.0  28.8  25.3 99.0 99.00
2008 07 01 12 50 120  5.0  6.7  1.14  9.09  5.82 116 1016.1  28.4  28.9  25.2 99.0 99.00
2008 07 01 13 50 107  4.5  5.3  1.17  7.14  5.84 121 1016.2  28.3  28.9  24.9 99.0 99.00
2008 07 01 14 50  93  4.9  5.6  1.19  9.09  5.83 112 1016.6  28.4  28.9  25.0 99.0 99.00
2008 07 01 15 50 106  4.5  5.3  1.23  7.14  5.65 121 1017.1  28.5  28.9  25.3 99.0 99.00
2008 07 01 16 50 114  5.1  6.3  1.26  9.09  5.75 115 1016.9  28.7  29.0  24.8 99.0 99.00
2008 07 01 17 50 123  4.9  5.9  1.35  8.33  5.79 116 1016.3  28.7  29.0  24.5 99.0 99.00
2008 07 01 18 50  99  5.0  5.9  1.21  9.09  5.62 114 1015.7  28.7  29.0  24.7 99.0 99.00
2008 07 01 19 50  95  5.6  6.3  1.13  6.67  5.32 116 1015.4  28.6  29.2  24.6 99.0 99.00
2008 07 01 20 50  81  5.4  6.3  1.18  9.09  5.57 113 1014.9  28.6  29.2  24.8 99.0 99.00
