#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 07 18 12 00  96  6.3  7.4  1.09  5.56  4.44 138 1015.8  29.1  29.8  24.2 99.0 99.00
2007 07 18 13 00 108  7.3  8.5  1.11  5.56  4.58 138 1016.7  29.5  29.8  23.7 99.0 99.00
2007 07 18 14 00 100  8.0  8.9  1.01  6.67  4.34 149 1017.3  29.4  29.8  25.0 99.0 99.00
2007 07 18 15 00 115  6.7  8.4  1.15  5.88  4.39 139 1017.6  29.5  29.9  24.6 99.0 99.00
2007 07 18 16 00 174 10.2 11.7  1.13  5.56  4.36 142 1018.1  27.3  29.9  23.9 99.0 99.00
2007 07 18 17 00 146 15.6 19.1  1.40  4.35  4.24 999 1019.4  24.5  29.8  24.1 99.0 99.00
2007 07 18 18 00 156  7.0  8.5  1.56  5.56  4.46 157 1017.4  27.3  29.8  21.1 99.0 99.00
2007 07 18 19 00 122  2.3  3.4  1.60  5.88  4.83 154 1016.2  28.2  29.8  20.4 99.0 99.00
2007 07 18 20 00  94  6.1  7.0  1.49  6.25  4.96 151 1015.2  28.7  29.8  20.9 99.0 99.00
2007 07 18 21 00  80  8.2  9.1  1.36  6.25  4.85 155 1014.7  29.0  29.9  21.7 99.0 99.00
2007 07 18 22 00  76  8.5  9.7  1.30  5.88  4.84 153 1014.4  29.1  29.9  22.7 99.0 99.00
2007 07 18 23 00  72  7.8  9.3  1.21  5.56  4.50 153 1014.4  29.2  29.9  23.1 99.0 99.00
2007 07 19 00 00  78  8.1  9.6  1.20  7.69  4.52 130 1014.7  29.2  29.8  23.8 99.0 99.00
2007 07 19 01 00  79  7.4  8.5  1.20  7.14  4.58 126 1015.3  29.1  29.8  24.6 99.0 99.00
2007 07 19 02 00  91  7.5  8.7  1.03  7.69  4.30 120 1015.9  29.2  29.8  25.0 99.0 99.00
2007 07 19 03 00  93  6.6  7.7  1.04  7.69  4.14 130 1015.7  29.3  29.8  25.2 99.0 99.00
2007 07 19 04 00  94  5.7  7.2  1.10  7.69  4.47 127 1016.3  29.3  29.8  25.3 99.0 99.00
2007 07 19 05 00  84  6.0  6.9  1.01  7.14  4.43 130 1016.3  29.6  29.8  24.7 99.0 99.00
2007 07 19 06 00  93  6.0  7.0  1.03  7.14  4.29 127 1016.1  29.6  29.8  23.0 99.0 99.00
2007 07 19 07 00  83  4.7  6.1  0.97  7.14  4.37 129 1015.2  29.2  29.8  25.1 99.0 99.00
2007 07 19 08 00  82  6.1  7.3  1.04  7.69  4.49 124 1014.7  29.4  29.8  24.4 99.0 99.00
2007 07 19 09 00  91  5.2  6.0  1.00  7.14  4.40 123 1014.6  29.3  29.8  24.4 99.0 99.00
2007 07 19 10 00  60  3.3  5.3  0.98  7.14  4.53 117 1014.7  28.5  29.8  22.9 99.0 99.00
2007 07 19 11 00 110  4.8  6.0  0.95  7.69  4.43 132 1015.3  28.7  29.7  24.1 99.0 99.00
2007 07 19 12 00  85  5.2  6.3  0.99  7.69  4.43 120 1015.3  29.2  29.8  24.0 99.0 99.00
2007 07 19 13 00  89  7.2  8.6  0.99  7.14  4.47 130 1015.4  29.5  29.8  23.8 99.0 99.00
2007 07 19 14 00  87  7.1  8.4  1.05  8.33  4.34 137 1015.5  29.6  29.8  23.6 99.0 99.00
2007 07 19 15 00  90  7.4  9.0  1.03  7.14  4.35 116 1015.8  29.6  29.8  24.1 99.0 99.00
2007 07 19 16 00 100  7.7  8.9  1.01  7.69  4.19 136 1015.9  29.8  29.9  23.1 99.0 99.00
2007 07 19 17 00  94  6.4  7.2  0.98  4.55  4.16 999 1015.9  29.7  29.9  24.4 99.0 99.00
2007 07 19 18 00 100  5.5  6.9  0.95  4.00  4.14 999 1015.6  29.7  30.1  24.7 99.0 99.00
2007 07 19 19 00 137  6.3  7.7  1.03  4.55  4.15 999 1015.4  28.3  30.1  25.1 99.0 99.00
2007 07 19 20 00 112  2.9  3.5  1.01  5.56  4.13 124 1014.6  29.3  30.2  24.8 99.0 99.00
2007 07 19 21 00  76  5.1  6.0  0.97  5.00  4.25 121 1014.0  29.7  30.3  24.5 99.0 99.00
2007 07 19 22 00  68  5.0  5.7  0.91  6.25  4.18 126 1013.6  29.6  30.3  24.7 99.0 99.00
2007 07 19 23 00  81  5.7  6.9  0.89  7.69  4.22 116 1013.6  29.5  30.2  24.9 99.0 99.00
2007 07 20 00 00  84  5.3  6.2  0.87  7.14  4.21 121 1014.0  29.5  30.1  24.6 99.0 99.00
2007 07 20 01 00  79  4.8  5.7  0.88  7.69  4.43 135 1014.6  29.5  30.1  24.6 99.0 99.00
2007 07 20 02 00  84  5.2  6.0  0.77  7.69  4.23 133 1014.9  29.5  30.0  23.1 99.0 99.00
2007 07 20 03 00  77  5.1  5.7  0.78  6.25  4.33 124 1015.1  29.1  30.0  24.9 99.0 99.00
2007 07 20 04 00  78  3.7  4.4  0.76  5.88  4.35 128 1015.1  28.9  29.9  25.1 99.0 99.00
2007 07 20 05 00  83  4.5  5.4  0.71  7.69  4.23 141 1015.0  29.1  29.9  24.4 99.0 99.00
2007 07 20 06 00  79  4.2  5.3  0.75  7.69  4.38 137 1014.7  29.0  29.9  24.2 99.0 99.00
2007 07 20 07 00  83  3.5  4.4  0.71  7.69  4.65 121 1014.1  29.1  29.8  23.7 99.0 99.00
2007 07 20 08 00  58  4.6  5.8  0.74  7.69  4.83 127 1013.8  29.2  29.8  24.4 99.0 99.00
2007 07 20 09 00  69  5.1  6.0  0.74  5.88  4.77 115 1013.8  29.2  29.8  23.4 99.0 99.00
2007 07 20 10 00  70  5.4  6.4  0.69  7.69  4.62 119 1013.8  29.1  29.8  23.5 99.0 99.00
2007 07 20 11 00  78  5.4  6.8  0.74  7.69  4.78 140 1013.9  29.2  29.8  23.6 99.0 99.00
2007 07 20 12 00  69  6.1  7.2  0.79  6.25  4.51 120 1014.2  29.2  29.8  23.8 99.0 99.00
2007 07 20 13 00  79  7.1  8.6  0.79  7.69  4.23 134 1014.7  29.5  29.8  23.6 99.0 99.00
2007 07 20 14 00  82  6.7  7.7  0.78  7.69  4.21 143 1014.5  29.5  29.8  23.5 99.0 99.00
2007 07 20 15 00  85  5.6  7.0  0.83  5.56  4.11 105 1014.6  29.5  29.9  24.2 99.0 99.00
2007 07 20 16 00  80  5.4  6.3  0.81  7.69  4.17 136 1014.5  29.6  30.0  23.7 99.0 99.00
2007 07 20 17 00  86  4.9  5.7  0.83  5.00  4.19 104 1014.6  29.6  30.1  23.9 99.0 99.00
2007 07 20 18 00  75  5.4  6.9  0.80  7.69  4.16 128 1014.2  29.7  30.2  24.4 99.0 99.00
2007 07 20 19 00  75  7.2  8.5  0.84  5.88  4.01 105 1013.5  29.4  30.2  24.9 99.0 99.00
2007 07 20 20 00  65  6.1  7.0  0.85  7.14  4.12 126 1013.2  29.6  30.3  24.5 99.0 99.00
2007 07 20 21 00  61  5.6  6.5  0.83  5.56  3.88  99 1012.9  29.7  30.3  24.5 99.0 99.00
2007 07 20 22 00  71  5.0  5.8  0.86  4.17  4.07 999 1012.3  29.7  30.2  24.5 99.0 99.00
2007 07 20 23 00  60  5.0  6.0  0.79  6.25  3.96 127 1012.2  29.7  30.2  24.9 99.0 99.00
2007 07 21 00 00  73  5.5  6.3  0.77  6.67  4.02 121 1012.5  29.5  30.2  24.9 99.0 99.00
2007 07 21 01 00  71  6.1  7.3  0.75  6.67  3.92 122 1013.0  29.5  30.1  24.5 99.0 99.00
2007 07 21 02 00  71  6.2  7.2  0.77  4.17  3.83 999 1013.3  29.6  30.1  24.1 99.0 99.00
2007 07 21 04 00  86  6.4  7.0  0.77  4.76  3.90 999 1013.6  29.4  29.9  24.1 99.0 99.00
2007 07 21 05 00  71  3.7  5.0  0.78  5.88  3.93 116 1013.5  28.7  29.9  22.9 99.0 99.00
2007 07 21 06 00  93  6.5  7.8  0.75  7.69  4.06 126 1013.3  29.4  29.9  24.0 99.0 99.00
2007 07 21 07 00  94  5.9  6.9  0.75  4.55  3.94 999 1012.7  29.3  29.9  24.5 99.0 99.00
2007 07 21 08 00 100  5.6  6.3  0.78  6.25  4.02 123 1012.8  29.2  29.9  24.6 99.0 99.00
2007 07 21 09 00  61  6.3  8.2  0.80  5.88  3.91 105 1012.8  28.4  29.9  23.2 99.0 99.00
2007 07 21 10 00  73  5.4  6.3  0.78  7.14  4.11 126 1013.1  29.1  29.9  24.7 99.0 99.00
2007 07 21 11 00  81  6.6  7.6  0.75  5.00  4.09 100 1013.5  29.1  29.8  24.3 99.0 99.00
2007 07 21 12 00  97  5.4  6.2  0.77  5.26  4.20  94 1014.1  29.2  29.9  24.7 99.0 99.00
2007 07 21 13 00  90  6.0  6.8  0.80  6.67  4.21 107 1014.4  29.4  29.9  24.3 99.0 99.00
2007 07 21 14 00  99  5.3  6.2  0.76  6.25  4.10  91 1014.9  29.5  29.9  24.5 99.0 99.00
2007 07 21 15 00  97  5.9  6.9  0.76  5.26  3.94  91 1014.9  29.5  30.0  24.2 99.0 99.00
2007 07 21 16 00  93  5.6  6.4  0.76  6.25  4.02 104 1015.3  29.6  30.0  24.2 99.0 99.00
2007 07 21 17 00  95  4.3  5.1  0.70  6.25  3.96 106 1015.1  29.7  30.2  24.3 99.0 99.00
2007 07 21 18 00 104  3.1  4.1  0.73  5.56  3.95  90 1014.8  29.5  30.3  24.8 99.0 99.00
2007 07 21 19 00 122  2.7  3.5  0.72  5.88  4.07  94 1014.4  29.6  30.5  24.5 99.0 99.00
2007 07 21 20 00 110  3.0  3.8  0.64  5.26  4.04 110 1013.6  29.6  30.8  24.7 99.0 99.00
2007 07 21 21 00 135  2.7  3.5  0.66  6.25  4.09 107 1013.6  28.5  30.5  25.0 99.0 99.00
2007 07 21 22 00 108  2.8  3.8  0.62  5.88  3.98 111 1013.5  28.8  30.5  24.6 99.0 99.00
2007 07 21 23 00 110  3.2  3.8  0.63  5.56  4.17  96 1013.3  29.1  30.3  24.7 99.0 99.00
2007 07 22 00 00  94  3.5  4.5  0.59  4.35  4.08 999 1013.2  29.4  30.2  24.6 99.0 99.00
2007 07 22 01 00  86  3.8  4.5  0.54  5.56  4.18 102 1014.0  29.6  30.2  23.8 99.0 99.00
2007 07 22 02 00  77  3.4  4.1  0.57  5.88  4.25 108 1014.9  29.6  30.1  24.0 99.0 99.00
2007 07 22 03 00  63  4.4  5.0  0.57  5.88  4.31 100 1015.2  29.5  30.1  24.2 99.0 99.00
2007 07 22 05 00  87  4.8  6.3  0.55  5.56  4.19 103 1014.9  29.2  30.0  24.2 99.0 99.00
2007 07 22 06 00  67  5.0  6.0  0.58  6.67  4.03 146 1014.7  29.0  29.9  22.6 99.0 99.00
2007 07 22 07 00  76  4.1  5.0  0.52  5.56  3.93  98 1014.0  28.9  29.9  24.0 99.0 99.00
2007 07 22 08 00  66  4.6  5.5  0.54  5.56  3.98 110 1013.5  28.7  29.9  24.0 99.0 99.00
2007 07 22 09 00  84  4.9  5.7  0.52  5.26  4.08 107 1013.3  29.1  29.9  22.6 99.0 99.00
2007 07 22 10 00  71  4.9  5.9  0.54  5.56  3.77 110 1013.1  28.3  29.9  24.8 99.0 99.00
2007 07 22 11 00  90  3.6  4.9  0.57  7.14  3.89 117 1013.3  28.6  29.9  24.7 99.0 99.00
2007 07 22 12 00  76  3.7  4.5  0.62  7.14  3.85 110 1013.6  28.6  29.9  24.3 99.0 99.00
2007 07 22 13 00  77  3.4  4.2  0.59  4.76  3.95 999 1014.2  28.8  29.9  24.7 99.0 99.00
2007 07 22 14 00  81  3.2  4.0  0.56  4.35  4.05 999 1014.6  28.9  30.0  24.4 99.0 99.00
2007 07 22 15 00  77  3.1  4.0  0.54  5.26  3.93  94 1015.0  29.0  30.1  24.4 99.0 99.00
2007 07 22 16 00  91  2.8  3.8  0.53  4.17  4.02 999 1015.4  29.2  30.3  24.3 99.0 99.00
2007 07 22 17 00 111  3.2  4.2  0.50  6.25  3.90 133 1015.7  29.1  30.4  24.3 99.0 99.00
2007 07 22 18 00 117  2.1  2.7  0.51  4.76  4.16 999 1015.5  29.3  30.6  24.7 99.0 99.00
2007 07 22 19 00  76  1.4  2.3  0.52  5.00  4.18 104 1014.9  29.5  31.2  24.8 99.0 99.00
2007 07 22 20 00  90  1.4  2.1  0.49  6.25  4.28 126 1014.0  29.7  31.3  24.4 99.0 99.00
2007 07 22 21 00  99  0.8  1.5  0.42  4.76  4.13 999 1013.5  29.8  31.2  23.8 99.0 99.00
2007 07 22 22 00  56  5.1  9.1  0.42  4.76  4.07 999 1014.0  27.8  30.6  23.9 99.0 99.00
2007 07 22 23 00  52  5.4  7.1  0.42  5.88  4.00 122 1014.2  26.4  30.3  23.1 99.0 99.00
2007 07 23 00 00  75  3.8  4.4  0.40  6.25  4.28 117 1014.0  27.8  30.3  22.6 99.0 99.00
2007 07 23 01 00  59  2.8  3.5  0.38  6.25  4.22 126 1014.1  27.9  30.2  23.2 99.0 99.00
2007 07 23 02 00  70  3.2  3.9  0.39  5.88  4.03 119 1015.1  28.3  30.1  23.9 99.0 99.00
2007 07 23 03 00 104  3.4  4.0  0.38  6.25  3.98 144 1015.8  28.5  30.0  24.4 99.0 99.00
2007 07 23 04 00 168  3.9  5.1  0.39  6.25  4.12 124 1015.6  28.3  30.0  22.7 99.0 99.00
2007 07 23 05 00 163  3.6  4.4  0.37  5.88  4.09 130 1015.1  27.8  29.9  23.7 99.0 99.00
2007 07 23 06 00 128  3.6  4.1  0.36  5.56  4.30 121 1014.3  27.8  29.9  24.3 99.0 99.00
2007 07 23 07 00 161  5.0  5.9  0.42  6.25  3.96 143 1014.2  28.1  29.9  23.7 99.0 99.00
2007 07 23 08 00 144  3.0  3.8  0.58  4.00  3.82 999 1013.9  28.1  30.0  23.3 99.0 99.00
2007 07 23 09 00 136  4.3  5.1  0.56  4.00  3.82 999 1014.0  28.6  29.9  23.3 99.0 99.00
2007 07 23 10 00 142  3.4  4.5  0.48  4.00  3.75 999 1014.1  28.7  29.9  23.1 99.0 99.00
2007 07 23 11 00 134  3.4  4.2  0.54  4.17  3.90 999 1014.0  28.6  29.8  22.9 99.0 99.00
2007 07 23 12 00 133  4.9  5.9  0.55  4.00  4.01 999 1014.2  28.8  29.8  22.4 99.0 99.00
2007 07 23 13 00 143  4.6  6.6  0.50  4.76  3.99 999 1014.7  29.1  29.8  22.5 99.0 99.00
2007 07 23 14 00 134  3.9  4.6  0.53  4.76  4.06 999 1015.2  29.1  29.8  22.5 99.0 99.00
2007 07 23 15 00 136  3.8  4.6  0.53  4.76  4.09 999 1015.6  29.2  29.9  23.0 99.0 99.00
2007 07 23 16 00 114  4.7  5.5  0.52  4.35  4.26 999 1016.0  29.2  30.0  23.6 99.0 99.00
2007 07 23 17 00 118  4.1  5.0  0.53  4.55  4.32 999 1016.2  29.3  30.0  23.8 99.0 99.00
2007 07 23 18 00 109  3.9  4.6  0.52  4.55  4.34 999 1015.8  29.4  30.1  24.0 99.0 99.00
2007 07 23 19 00 103  3.7  4.2  0.52  4.76  4.24 999 1015.1  29.4  30.3  23.7 99.0 99.00
2007 07 23 20 00 102  3.2  4.2  0.50  4.76  4.41 999 1014.3  29.4  30.4  23.7 99.0 99.00
2007 07 23 21 00  95  3.5  4.2  0.53  4.35  4.46 999 1013.8  29.3  30.4  24.2 99.0 99.00
2007 07 23 22 00  81  4.1  4.8  0.49  4.35  4.35 999 1013.4  29.4  30.4  24.0 99.0 99.00
2007 07 23 23 00  74  3.9  4.9  0.47  4.35  4.38 999 1013.4  29.4  30.3  24.1 99.0 99.00
2007 07 24 00 00  64  5.2  6.7  0.47  4.55  4.23 999 1013.6  29.5  30.3  24.1 99.0 99.00
2007 07 24 01 00  63  5.3  6.5  0.51  4.17  4.23 999 1014.0  29.4  30.1  24.6 99.0 99.00
2007 07 24 02 00  85  7.1  8.2  0.49  5.00  3.95 124 1014.5  29.6  30.0  24.2 99.0 99.00
2007 07 24 03 00  99  6.4  7.3  0.52  4.55  3.70 999 1014.9  29.4  30.0  24.4 99.0 99.00
2007 07 24 04 00  98  6.6  7.7  0.53  5.56  3.67 126 1015.4  29.5  30.0  24.1 99.0 99.00
2007 07 24 05 00 109  7.0  7.9  0.59  4.17  3.71 999 1015.3  29.5  30.0  24.1 99.0 99.00
2007 07 24 06 00 115  6.0  7.2  0.61  3.70  3.73 999 1015.0  29.5  30.0  23.9 99.0 99.00
2007 07 24 07 00 118  6.7  8.0  0.65  4.35  3.76 999 1014.1  29.4  29.9  24.4 99.0 99.00
2007 07 24 08 00 127  6.5  8.0  0.67  6.67  4.01 127 1013.6  29.4  30.0  24.1 99.0 99.00
2007 07 24 09 00 117  5.8  7.0  0.71  4.55  3.97 999 1013.4  29.3  29.9  24.0 99.0 99.00
2007 07 24 10 00 131  6.2  7.2  0.72  4.35  3.99 999 1013.7  29.3  30.0  23.9 99.0 99.00
2007 07 24 11 00 125  5.8  6.9  0.71  4.76  3.99 999 1013.8  29.3  29.9  23.8 99.0 99.00
2007 07 24 12 00 113  4.6  5.5  0.77  4.35  4.11 999 1014.1  29.2  30.0  24.4 99.0 99.00
2007 07 24 13 00 101  5.1  6.6  0.79  4.55  4.18 999 1014.8  29.3  30.0  24.5 99.0 99.00
2007 07 24 14 00  88  4.2  5.0  0.81  4.00  4.19 999 1015.0  29.4  30.0  24.6 99.0 99.00
2007 07 24 15 00  88  4.9  5.7  0.75  5.26  4.21 140 1015.2  29.5  30.1  24.4 99.0 99.00
2007 07 24 16 00  76  4.2  5.3  0.81  4.76  4.35 999 1015.3  29.6  30.2  24.4 99.0 99.00
2007 07 24 17 00  73  5.1  6.4  0.73  4.55  4.24 999 1014.9  29.6  30.3  24.7 99.0 99.00
2007 07 24 18 00  73  6.4  7.6  0.77  5.00  4.15 134 1015.0  29.8  30.3  24.3 99.0 99.00
2007 07 24 19 00  75  7.3  8.6  0.76  4.76  3.97 999 1014.5  29.9  30.4  24.6 99.0 99.00
2007 07 24 21 00  69  7.3  8.9  0.84  4.55  3.80 999 1012.8  29.9  30.3  24.6 99.0 99.00
2007 07 24 22 00  72  6.9  8.0  0.79  6.67  3.69 142 1012.5  29.9  30.3  25.0 99.0 99.00
2007 07 24 23 00  73  8.0  9.4  0.86  4.55  3.74 999 1012.2  30.0  30.2  24.9 99.0 99.00
2007 07 25 00 00  68  8.1  9.3  0.86  4.76  3.66 999 1012.1  29.9  30.2  25.0 99.0 99.00
2007 07 25 01 00  63  7.3  9.1  0.93  4.76  3.73 999 1012.5  29.4  30.1  25.5 99.0 99.00
2007 07 25 02 00  66  8.3  9.7  1.00  3.57  3.73 999 1013.3  29.9  30.1  25.3 99.0 99.00
2007 07 25 03 00  64 10.6 12.5  1.03  5.00  3.61 119 1013.9  29.9  30.1  25.0 99.0 99.00
2007 07 25 04 00  77  8.1 10.0  1.09  5.00  3.82 120 1014.3  29.9  30.0  25.5 99.0 99.00
2007 07 25 05 00  78  8.8 10.2  1.09  5.26  3.91 119 1014.3  29.9  30.0  25.4 99.0 99.00
2007 07 25 06 00  89  8.5  9.7  1.13  5.26  3.90 130 1013.9  29.9  30.0  25.3 99.0 99.00
2007 07 25 07 00  94  8.2  9.6  1.10  5.26  4.03 127 1013.5  29.9  30.0  25.1 99.0 99.00
2007 07 25 08 00 125 13.8 17.3  1.22  5.26  4.09 125 1013.3  26.4  30.0  23.8 99.0 99.00
2007 07 25 09 00 103  6.5  8.0  1.25  5.56  4.34 118 1012.8  28.3  30.0  23.4 99.0 99.00
2007 07 25 10 00 116  5.9  6.6  1.08  5.56  4.26 126 1012.6  28.9  29.9  24.0 99.0 99.00
2007 07 25 11 00  93  8.6 10.2  1.27  5.26  4.31 100 1012.9  27.1  29.9  23.0 99.0 99.00
2007 07 25 12 00 109  4.9  5.8  1.09  5.26  4.41 107 1013.8  28.3  29.9  24.1 99.0 99.00
2007 07 25 14 00 135  7.3  8.3  1.17  5.56  4.65 115 1015.4  29.6  30.0  24.6 99.0 99.00
2007 07 25 15 00 133  6.8  8.1  1.10  6.25  4.64 109 1015.9  29.5  30.0  25.2 99.0 99.00
2007 07 25 16 00 140  8.1  9.2  1.24  5.56  4.71 113 1016.4  28.9  30.0  24.6 99.0 99.00
2007 07 25 17 00 108  6.1  7.1  1.13  6.25  4.68 115 1015.8  27.9  30.0  25.5 99.0 99.00
2007 07 25 18 00 123  6.9  7.9  1.24  6.25  4.85 116 1015.3  28.8  30.0  24.3 99.0 99.00
2007 07 25 19 00 128  6.2  7.6  1.17  6.25  4.88 124 1015.1  28.7  30.0  24.7 99.0 99.00
2007 07 25 20 00 106  5.8  6.7  1.20  6.25  5.12 120 1014.6  28.7  30.0  25.3 99.0 99.00
2007 07 25 21 00 104  6.0  7.2  1.13  6.25  5.06 123 1014.3  29.1  30.1  24.8 99.0 99.00
2007 07 25 22 00  87  6.5  7.5  1.04  6.25  4.93 125 1014.0  29.2  30.1  24.4 99.0 99.00
2007 07 25 23 00  84  7.5  8.8  1.18  6.25  5.00 122 1014.0  29.2  30.1  24.4 99.0 99.00
2007 07 26 00 00  83  6.8  8.0  1.11  6.25  4.92 111 1013.9  29.3  30.0  24.5 99.0 99.00
2007 07 26 01 00  85  7.0  8.3  1.08  6.25  4.82 119 1014.2  29.4  30.0  24.6 99.0 99.00
2007 07 26 02 00  96  7.1  8.5  1.11  6.25  4.82 120 1015.0  29.5  30.0  24.9 99.0 99.00
2007 07 26 03 00  93  8.0  9.4  1.14  5.88  4.77 121 1015.6  29.6  30.0  25.1 99.0 99.00
2007 07 26 04 00  83  7.2  8.3  1.09  5.88  4.49 124 1015.7  29.6  30.0  25.2 99.0 99.00
2007 07 26 05 00  93  8.5  9.6  1.15  6.25  4.57 123 1015.9  29.7  30.0  24.9 99.0 99.00
2007 07 26 06 00  93  8.9 10.4  1.07  6.25  4.10 119 1015.7  29.7  30.0  24.9 99.0 99.00
2007 07 26 07 00  92  9.9 11.8  1.26  6.67  4.37 121 1014.7  29.5  30.0  25.2 99.0 99.00
2007 07 26 08 00  86  8.1  9.1  1.37  6.67  4.52 119 1014.4  28.3  29.9  24.6 99.0 99.00
2007 07 26 09 00 111  8.9 10.5  1.26  6.25  4.44 120 1014.3  29.2  29.9  24.8 99.0 99.00
2007 07 26 10 00 109  9.1 10.6  1.42  6.25  4.71 129 1014.3  29.4  29.9  24.1 99.0 99.00
2007 07 26 11 00 103  8.8 10.2  1.25  6.67  4.50 123 1014.5  29.4  29.9  24.8 99.0 99.00
2007 07 26 12 00 103  9.8 11.2  1.34  6.25  4.53 122 1015.0  29.5  29.9  24.6 99.0 99.00
2007 07 26 13 00 112  9.9 11.6  1.46  6.25  4.72 130 1015.3  29.6  29.9  24.0 99.0 99.00
2007 07 26 14 00 109 10.7 12.4  1.40  6.67  4.51 128 1015.6  29.6  29.9  23.9 99.0 99.00
2007 07 26 15 00 121  9.1 10.4  1.45  7.14  4.63 118 1016.0  29.5  30.0  24.6 99.0 99.00
2007 07 26 16 00 119  7.9  9.1  1.54  6.25  4.88 126 1016.2  29.7  30.0  23.9 99.0 99.00
2007 07 26 17 00 143  6.9  8.5  1.49  6.67  4.89 120 1015.9  28.8  30.0  25.6 99.0 99.00
2007 07 26 18 00 122  6.0  7.3  1.39  6.67  4.86 119 1015.4  29.3  30.1  25.2 99.0 99.00
2007 07 26 19 00 112  6.1  7.2  1.28  6.25  4.69 118 1014.9  29.4  30.2  25.2 99.0 99.00
2007 07 26 20 00 114  7.3  8.3  1.29  5.88  4.65 117 1014.4  29.6  30.2  24.1 99.0 99.00
2007 07 26 21 00 104  6.6  7.5  1.24  6.67  4.58 122 1014.3  29.7  30.2  24.3 99.0 99.00
2007 07 26 22 00 104  5.8  6.5  1.25  6.67  4.94 123 1014.3  29.7  30.2  24.4 99.0 99.00
2007 07 26 23 00 141  7.2  9.4  1.22  6.67  4.86 127 1014.5  28.3  30.2  24.5 99.0 99.00
2007 07 27 00 00  99  5.1  6.0  1.21  7.14  4.94 125 1014.9  29.4  30.1  24.9 99.0 99.00
2007 07 27 01 00 106  6.5  7.7  1.19  6.25  5.10 127 1015.6  29.7  30.1  24.4 99.0 99.00
2007 07 27 02 00 121  4.7  5.9  1.15  6.67  4.98 130 1016.2  29.4  30.0  23.8 99.0 99.00
2007 07 27 03 00 135  9.2 10.4  1.07  6.25  4.87 125 1016.8  28.9  30.0  24.5 99.0 99.00
2007 07 27 04 00  85  4.5  5.7  1.11  7.14  4.71 125 1017.3  27.8  30.0  23.6 99.0 99.00
2007 07 27 05 00 108  3.7  4.3  1.09  6.67  4.64 126 1017.0  28.4  29.9  24.0 99.0 99.00
2007 07 27 06 00 116  3.9  4.5  1.07  7.14  5.03 127 1016.3  29.0  29.9  24.7 99.0 99.00
2007 07 27 07 00 119  4.5  5.4  0.98  6.25  5.08 128 1015.8  29.2  30.0  24.4 99.0 99.00
2007 07 27 08 00 159  4.1  5.8  1.00  5.88  5.08 126 1015.4  28.9  29.9  23.6 99.0 99.00
2007 07 27 09 00 126  6.3  7.5  1.03  6.25  5.14 129 1014.4  29.4  30.0  23.7 99.0 99.00
2007 07 27 10 00 124  5.4  6.7  0.91  6.25  4.96 129 1014.2  29.4  29.9  23.5 99.0 99.00
2007 07 27 11 00 110  5.8  6.6  0.94  6.25  5.00 134 1014.1  29.2  29.9  23.9 99.0 99.00
2007 07 27 12 00 113  5.4  6.2  0.97  6.25  5.09 124 1014.9  29.3  29.9  23.6 99.0 99.00
2007 07 27 13 00  94  5.7  6.9  0.95  6.25  5.08 128 1015.3  29.4  29.9  24.3 99.0 99.00
2007 07 27 14 00  90  4.9  5.9  1.09  6.25  5.35 126 1015.4  29.4  29.9  23.9 99.0 99.00
2007 07 27 15 00  98  5.2  6.1  1.00  6.67  5.23 122 1015.5  29.6  30.0  23.7 99.0 99.00
2007 07 27 16 00 102  5.4  6.5  1.09  7.14  5.39 129 1015.6  29.7  30.0  23.5 99.0 99.00
2007 07 27 17 00  93  4.2  5.1  1.10  6.25  5.38 132 1015.5  29.7  30.1  23.7 99.0 99.00
2007 07 27 18 00  95  5.5  6.2  1.09  6.25  5.28 127 1015.0  29.8  30.2  23.4 99.0 99.00
2007 07 27 19 00  91  5.0  5.9  1.10  7.69  5.36 132 1014.8  29.9  30.3  23.0 99.0 99.00
2007 07 27 20 00  89  5.2  6.2  1.09  7.14  5.40 129 1014.2  29.8  30.4  23.6 99.0 99.00
2007 07 27 21 00  87  5.3  6.3  1.15  7.69  5.50 129 1013.5  29.8  30.4  23.7 99.0 99.00
2007 07 27 22 00  83  5.0  5.8  1.08  7.69  5.28 126 1013.1  29.8  30.4  23.9 99.0 99.00
2007 07 27 23 00  64  5.2  5.9  1.07  6.25  5.27 133 1013.2  29.8  30.3  23.4 99.0 99.00
2007 07 28 00 00  69  5.3  6.2  1.02  7.69  5.12 130 1013.4  29.7  30.2  23.4 99.0 99.00
2007 07 28 01 00  56  3.9  4.6  0.98  6.25  5.13 127 1013.9  29.6  30.2  23.5 99.0 99.00
2007 07 28 02 00  52  4.2  5.0  0.98  7.14  5.29 128 1014.2  29.6  30.1  23.3 99.0 99.00
2007 07 28 03 00  65  4.9  5.7  0.96  7.69  5.40 133 1014.4  29.6  30.1  23.2 99.0 99.00
2007 07 28 04 00  81  4.4  5.2  1.01  7.69  5.48 130 1014.6  29.5  30.1  24.1 99.0 99.00
2007 07 28 05 00  74  5.0  5.8  0.96  8.33  5.48 133 1014.7  29.5  30.1  23.9 99.0 99.00
2007 07 28 06 00  74  4.7  5.6  1.01  7.69  5.46 137 1013.7  29.2  30.0  24.5 99.0 99.00
